time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
160,26,11,9,11.25,15,10.09,15
160,27,11,2,16.51,22,14.54,21
160,28,11,13,15.36,17,12.45,16
160,29,11,18,26.74,30,21.93,16
160,30,11,4,78.39,89,69.05,49
160,31,11,3,60.89,69,50.55,41
160,32,11,4,80.84,91,68.84,69
160,33,6,2,26.63,18,22.22,13
160,34,6,14,130.72,88,117.27,86
160,35,6,4,41.48,28,37.05,17
160,36,9,11,23.53,32,29.66,16
160,37,9,17,71.65,99,86.78,76
160,38,9,3,5.34,7,6.71,6
160,39,9,16,55.49,77,70.1,76
160,40,11,20,148.12,58,128.09,31
160,41,11,4,37.25,10,32.98,7
160,42,11,14,26.63,7,22.64,4
160,43,11,15,111.55,29,95.27,20
160,44,11,3,97.78,26,81.65,25
160,45,11,18,3.89,4,3.35,3
160,46,11,8,26.94,24,23.35,22
160,47,11,3,100.73,91,86.52,60
160,48,11,5,110.18,83,98.14,58
160,49,11,3,6.9,5,5.64,5
160,50,11,18,29.38,22,24.25,15
160,51,11,8,85.55,64,73.53,35
160,52,11,16,102.79,77,87.42,66
160,53,6,13,171.47,77,150.45,53
160,54,6,5,101.89,46,83.51,42
160,55,6,2,158.86,71,131.88,37
160,56,9,18,6.46,6,8.08,4
160,57,9,13,20.05,18,24.15,10
160,58,9,7,45.37,42,57.68,30
160,59,9,20,88.22,81,113.13,80
160,60,11,15,225.6,59,202.73,46
161,1,11,6,97.49,58,87.65,56
161,2,11,19,157.15,93,128.77,57
161,3,11,11,54.48,32,45.47,29
161,4,11,2,109.38,65,92.42,50
161,5,11,13,46.38,95,40.55,81
161,6,11,15,48.52,99,43.28,94
161,7,11,2,20.1,41,16.89,36
161,8,11,19,21.05,36,17.36,29
161,9,11,15,41.29,70,33.12,44
161,10,11,7,22.96,39,19.42,29
161,11,11,16,31.49,53,26.3,49
161,12,11,1,6.89,12,6.07,7
161,13,6,14,33.93,34,28.86,24
161,14,6,5,82.04,83,65.89,72
161,15,6,20,86.6,87,75.14,63
161,16,9,7,12.99,27,16.47,25
161,17,9,14,47.17,98,55.94,93
161,18,9,18,38.94,81,49.15,65
161,19,9,7,36.32,75,42.77,50
161,20,11,13,107.75,64,87.08,43
161,21,11,10,137.56,54,123.4,45
161,22,11,20,31.57,12,27.69,9
161,23,11,5,17.86,7,15.49,4
161,24,11,6,182.48,72,147.58,52
161,25,11,17,50.79,69,45.57,56
161,26,11,17,57.62,78,50.29,47
161,27,11,2,68.13,93,54.93,57
161,28,11,2,5.41,6,4.85,6
161,29,11,15,70.75,80,60.66,62
161,30,11,3,15.54,18,13.26,14
161,31,11,12,43.62,49,39.15,33
161,32,11,17,63.39,72,54.34,67
161,33,6,6,124.52,84,106.1,56
161,34,6,10,124.22,84,111.8,67
161,35,6,7,7.33,5,5.96,3
161,36,9,17,13.93,19,16.86,16
161,37,9,9,22.6,31,26.25,26
161,38,9,6,1.71,2,1.97,2
161,39,9,13,44.54,61,52.41,44
161,40,11,6,136.24,54,116.3,42
161,41,11,18,286.35,75,245.86,55
161,42,11,20,62.87,17,56.14,14
161,43,11,3,109.66,29,96.88,26
161,44,11,18,138.41,36,122.06,34
161,45,11,16,35.45,32,30.73,23
161,46,11,4,53.7,49,44.68,46
161,47,11,13,80.48,73,68,64
161,48,11,9,72.52,55,58.41,28
161,49,11,5,6.89,5,5.95,4
161,50,11,8,87.6,66,70.83,43
161,51,11,17,124.78,94,108.18,66
161,52,11,4,0.41,0,0.33,0
161,53,6,19,70.91,32,57.63,28
161,54,6,17,54.78,25,45.45,22
161,55,6,7,129.54,58,116.22,40
161,56,9,2,36.29,33,44.12,28
161,57,9,15,97.89,90,124.41,80
161,58,9,13,34.06,31,43.7,28
161,59,9,20,48.51,45,61.68,31
161,60,11,6,139.5,37,118.71,26
162,1,11,5,130.11,77,109.39,63
162,2,11,13,106.41,63,90.5,39
162,3,11,19,157.65,93,132.22,57
162,4,11,9,166.33,98,149.26,64
162,5,11,19,14.33,29,12.2,21
162,6,11,8,45.89,94,38,53
162,7,11,2,29.49,60,24,40
162,8,11,20,17.84,30,15.56,18
162,9,11,3,32.6,55,28.5,47
162,10,11,11,26.95,46,22.51,39
162,11,11,11,2.09,4,1.76,2
162,12,11,10,2.32,4,2.02,2
162,13,6,13,56.7,57,46.33,43
162,14,6,3,65.43,66,57.71,40
162,15,6,1,66.8,67,56.51,42
162,16,9,12,40.21,83,50.53,59
162,17,9,6,7.1,15,8.6,11
162,18,9,3,25.1,52,31.19,44
162,19,9,2,31.72,66,40.76,53
162,20,11,10,94.14,56,77.38,33
162,21,11,1,252.34,100,204.89,69
162,22,11,16,160.82,63,135.4,45
162,23,11,12,161.13,64,142.92,56
162,24,11,5,179.82,71,156.54,45
162,25,11,7,61.34,83,51.56,50
162,26,11,6,69.71,95,58.97,48
162,27,11,5,60.45,82,54.35,42
162,28,11,13,0.85,1,0.69,1
162,29,11,18,54.44,62,46.16,37
162,30,11,8,41.37,47,36.96,29
162,31,11,5,84.05,95,69.04,55
162,32,11,6,69.54,79,61.88,66
162,33,6,6,117.05,79,98.39,66
162,34,6,20,148.03,100,126.12,86
162,35,6,18,143.4,97,128.04,66
162,36,9,16,55.96,77,64.22,50
162,37,9,20,57.62,80,71.56,45
162,38,9,20,57.88,80,67.87,53
162,39,9,3,61.01,84,72.79,58
162,40,11,16,134.29,53,108.84,51
162,41,11,13,163.63,43,144,27
162,42,11,4,67.74,18,58.24,16
162,43,11,2,24.88,7,21.22,4
162,44,11,3,4.34,1,3.87,1
162,45,11,11,90.03,82,79.37,41
162,46,11,4,0.48,0,0.42,0
162,47,11,10,19.98,18,17.6,15
162,48,11,13,23.75,18,21.27,10
162,49,11,4,17.09,13,14.85,8
162,50,11,3,61.38,46,49.56,31
162,51,11,18,46.25,35,37.09,23
162,52,11,10,73.81,56,65.07,53
162,53,6,4,61.91,28,54.52,24
162,54,6,18,121.29,54,105.75,42
162,55,6,13,123.17,55,98.92,47
162,56,9,20,44.72,41,56.08,32
162,57,9,10,73.58,68,89.13,50
162,58,9,17,99.03,91,119.12,90
162,59,9,1,32.23,30,38.64,26
162,60,11,15,136.41,36,122.34,34
163,1,11,10,163.83,97,133.97,77
163,2,11,3,25.51,15,20.83,8
163,3,11,6,139.74,83,124.67,58
163,4,11,7,115.89,69,98.84,63
163,5,11,10,17.55,36,14.31,30
163,6,11,18,36.13,74,30.57,39
163,7,11,2,3.1,6,2.73,4
163,8,11,9,32.58,55,29.23,45
163,9,11,13,18.2,31,15.29,25
163,10,11,13,1.53,3,1.35,2
163,11,11,8,46.13,78,38.39,55
163,12,11,4,53.39,90,44.72,87
163,13,6,6,88.15,89,74.43,65
163,14,6,4,16.42,17,14,11
163,15,6,4,86.37,87,75.7,68
163,16,9,4,23.82,49,28.56,33
163,17,9,17,9.46,20,10.86,11
163,18,9,15,9.18,19,11.44,14
163,19,9,16,33.98,70,39.45,56
163,20,11,9,9.28,5,7.96,5
163,21,11,7,225.7,89,192.93,76
163,22,11,18,94.68,37,78.9,37
163,23,11,11,33.26,13,26.64,12
163,24,11,8,154.16,61,134.27,56
163,25,11,16,52.32,71,43.55,41
163,26,11,15,43.72,59,35.92,48
163,27,11,15,32.51,44,28.33,40
163,28,11,14,57.58,65,50.83,49
163,29,11,10,21.45,24,17.19,13
163,30,11,16,11.39,13,9.19,9
163,31,11,20,75.02,85,64.39,45
163,32,11,10,43.43,49,37.95,49
163,33,6,15,71.46,48,57.19,31
163,34,6,10,101.94,69,88.94,42
163,35,6,11,143.12,96,116.12,95
163,36,9,12,62.37,86,72.14,67
163,37,9,13,25.04,35,30.81,19
163,38,9,19,71.52,99,86.92,50
163,39,9,7,42.44,59,54.52,52
163,40,11,11,187.77,74,156.42,59
163,41,11,7,370.21,97,305.89,51
163,42,11,5,329.5,87,283.94,81
163,43,11,17,296.72,78,260.26,75
163,44,11,5,134.74,35,120.86,24
163,45,11,16,28.96,26,25.04,16
163,46,11,16,99.77,90,86.6,50
163,47,11,18,10.79,10,9.16,9
163,48,11,9,55.28,42,44.34,21
163,49,11,10,109.47,82,90.27,66
163,50,11,9,90.66,68,76.46,56
163,51,11,5,93.27,70,78.9,50
163,52,11,13,17.4,13,15.31,12
163,53,6,3,129.4,58,112.2,51
163,54,6,20,83.07,37,73.2,32
163,55,6,15,105.81,48,95.15,32
163,56,9,14,54.97,51,69.79,38
163,57,9,10,97.54,90,112.43,62
163,58,9,6,89.65,82,106.69,71
163,59,9,15,80.96,74,92.74,42
163,60,11,20,145.6,38,122.68,26
164,1,11,14,110.01,65,96.13,58
164,2,11,4,82.6,49,71.5,42
164,3,11,2,74.54,44,63.22,27
164,4,11,11,106.13,63,89.3,47
164,5,11,20,47.78,98,40.09,80
164,6,11,5,24.4,50,19.79,43
164,7,11,11,27.67,56,22.51,51
164,8,11,1,45.89,78,38.57,73
164,9,11,2,12.75,22,11.46,20
164,10,11,15,25.85,44,21.36,34
164,11,11,10,54.96,93,46.51,89
164,12,11,2,43.42,74,35.76,45
164,13,6,17,11.89,12,9.53,10
164,14,6,1,89.83,91,79.46,89
164,15,6,14,56.04,57,45.2,48
164,16,9,20,36.61,76,44.11,53
164,17,9,7,25.87,54,30.95,47
164,18,9,4,8.68,18,10.46,13
164,19,9,3,14.38,30,17.47,21
164,20,11,9,65.51,39,54.77,29
164,21,11,16,38.95,15,34.8,9
164,22,11,6,106.38,42,92.24,31
164,23,11,4,17.66,7,15.35,4
164,24,11,18,109.18,43,91.38,30
164,25,11,13,1.31,2,1.09,1
164,26,11,12,40.9,56,33.98,44
164,27,11,11,57.65,78,50.53,53
164,28,11,12,68.54,77,58.83,69
164,29,11,12,84.49,95,68.1,62
164,30,11,14,67.53,76,56.65,76
164,31,11,15,87.61,99,70.95,56
164,32,11,1,75.26,85,62.64,49
164,33,6,8,33.51,23,28.15,21
164,34,6,17,14.41,10,12.26,10
164,35,6,5,5.67,4,5.08,2
164,36,9,3,21.06,29,24.54,15
164,37,9,6,46.93,65,55,49
164,38,9,10,23.44,32,28.84,29
164,39,9,7,37.23,51,43.79,30
164,40,11,12,247.47,98,216.18,61
164,41,11,5,70.29,18,59.09,18
164,42,11,20,245.71,65,220,49
164,43,11,17,276.76,73,248.9,73
164,44,11,18,287.51,76,236.82,70
164,45,11,11,59.33,54,49.65,49
164,46,11,7,16.65,15,14.91,9
164,47,11,13,72.06,65,58.71,51
164,48,11,2,78.06,59,67.88,33
164,49,11,12,108.76,82,95.9,58
164,50,11,3,110.7,83,97.9,63
164,51,11,16,102.86,77,92.27,73
164,52,11,16,129.04,97,115.26,78
164,53,6,8,11.21,5,8.99,4
164,54,6,11,147.31,66,123.07,43
164,55,6,7,168.61,76,143.87,54
164,56,9,17,69.24,64,80.92,40
164,57,9,8,28.84,27,34.97,26
164,58,9,6,71.07,65,87.77,35
164,59,9,5,30.56,28,35.64,18
164,60,11,15,351.33,92,290.44,53
165,1,11,9,84.45,50,72.41,26
165,2,11,10,123.43,73,111.02,54
165,3,11,4,65.41,39,54.85,23
165,4,11,8,7.64,5,6.3,3
165,5,11,7,34.72,71,30.63,58
165,6,11,20,41.02,84,34.11,48
165,7,11,18,7.17,15,6.4,10
165,8,11,1,15.13,26,12.26,17
165,9,11,10,52.69,89,44.43,58
165,10,11,2,31.72,54,26.84,37
165,11,11,4,42.92,73,35.43,70
165,12,11,16,15.69,27,13.54,19
165,13,6,14,53.01,54,45.07,51
165,14,6,1,25.07,25,20.18,14
165,15,6,12,10.27,10,8.79,7
165,16,9,5,29.94,62,38.45,38
165,17,9,14,9.69,20,11.53,20
165,18,9,6,19.4,40,23.04,33
165,19,9,10,20.16,42,24.61,37
165,20,11,10,1.4,1,1.25,0
165,21,11,15,104.13,41,89.31,30
165,22,11,9,168.1,66,135.74,34
165,23,11,2,149.77,59,132.59,39
165,24,11,13,205.51,81,166.09,77
165,25,11,1,14.62,20,12.64,15
165,26,11,8,47.19,64,38.53,35
165,27,11,19,12.98,18,10.79,16
165,28,11,5,31.83,36,26.88,28
165,29,11,18,59.27,67,48.85,66
165,30,11,19,36.6,41,31.16,38
165,31,11,9,13.15,15,11.45,13
165,32,11,17,56.61,64,45.59,60
165,33,6,3,69.3,47,59.97,26
165,34,6,12,102.58,69,91.08,65
165,35,6,2,34.16,23,28.89,19
165,36,9,16,50.03,69,60.84,42
165,37,9,7,13.53,19,15.6,13
165,38,9,12,21.76,30,27.25,27
165,39,9,6,8.28,11,10.54,6
165,40,11,11,72.25,29,62.49,20
165,41,11,6,351.24,92,309.32,86
165,42,11,20,297.73,78,240.83,53
165,43,11,11,165.47,44,147.46,28
165,44,11,12,306.26,81,267.84,52
165,45,11,1,79.51,72,64.11,61
165,46,11,11,60.76,55,53.74,39
165,47,11,7,103.04,93,86.23,76
165,48,11,8,113.57,86,95.02,69
165,49,11,1,80.19,60,66.8,52
165,50,11,4,5.35,4,4.79,4
165,51,11,16,42.72,32,36.02,27
165,52,11,3,113.75,86,98.98,62
165,53,6,10,212.53,95,176.19,62
165,54,6,17,82.63,37,68.31,34
165,55,6,5,27.89,13,22.85,10
165,56,9,13,28.95,27,35.49,14
165,57,9,3,34.12,31,40.05,21
165,58,9,7,18.29,17,22.96,13
165,59,9,5,96.65,89,114.99,79
165,60,11,9,367.12,97,319.28,55
166,1,11,9,24.68,15,20.52,15
166,2,11,4,30.65,18,25,15
166,3,11,5,159.28,94,128.54,61
166,4,11,7,153.1,91,131.45,72
166,5,11,19,11.75,24,9.81,14
166,6,11,12,2.72,6,2.33,5
166,7,11,8,20.01,41,16.52,33
166,8,11,7,45.63,77,37.74,72
166,9,11,8,48.7,83,42.48,66
166,10,11,9,42.41,72,34.44,72
166,11,11,2,53.78,91,47.01,70
166,12,11,14,54.99,93,44.25,62
166,13,6,13,9.51,10,8.3,8
166,14,6,5,15.56,16,12.89,10
166,15,6,1,58.42,59,48.6,32
166,16,9,7,17.34,36,19.98,24
166,17,9,17,32.45,67,40.18,63
166,18,9,20,1.48,3,1.87,3
166,19,9,19,46.95,97,56.26,81
166,20,11,1,47.75,28,42.56,25
166,21,11,2,18.75,7,16.53,6
166,22,11,17,134.47,53,115.88,37
166,23,11,2,219.85,87,195.29,80
166,24,11,15,51.22,20,44.22,15
166,25,11,19,40.77,55,36.16,45
166,26,11,4,57.22,78,47.57,66
166,27,11,1,72.53,99,60.57,81
166,28,11,8,66.38,75,57.51,43
166,29,11,14,41.34,47,35.07,42
166,30,11,10,74.55,84,59.93,64
166,31,11,5,21.23,24,17.62,16
166,32,11,10,74.4,84,64.08,48
166,33,6,11,128.87,87,104.21,48
166,34,6,12,116.81,79,94.38,59
166,35,6,15,147.47,99,122.35,58
166,36,9,12,60.41,83,73.55,44
166,37,9,10,1.78,2,2.06,2
166,38,9,5,29.52,41,33.83,25
166,39,9,5,61.9,85,78.18,68
166,40,11,20,109.29,43,89.75,30
166,41,11,12,73.16,19,63.84,11
166,42,11,4,260.56,69,231.5,65
166,43,11,17,84.58,22,73.7,21
166,44,11,11,171.84,45,138.15,43
166,45,11,10,40.29,37,33.5,24
166,46,11,11,105.15,95,86.46,94
166,47,11,2,1.78,2,1.59,1
166,48,11,11,124.2,94,105.56,60
166,49,11,7,101.23,76,85.53,48
166,50,11,20,21.52,16,19.03,14
166,51,11,16,25.16,19,21.31,12
166,52,11,16,71.53,54,62.59,46
166,53,6,13,190.65,86,155.9,66
166,54,6,9,4.58,2,4.11,2
166,55,6,1,171.42,77,142.24,71
166,56,9,12,94.78,87,112.72,69
166,57,9,17,15.32,14,18.67,10
166,58,9,10,28.82,27,36.43,20
166,59,9,2,67.39,62,81.33,52
166,60,11,18,141.47,37,118.7,28
167,1,11,13,70.35,42,59.59,22
167,2,11,5,80.53,48,65.26,41
167,3,11,1,69.29,41,57.98,36
167,4,11,8,164.98,98,136.08,57
167,5,11,18,20.14,41,18.06,32
167,6,11,1,27.17,55,23.63,42
167,7,11,11,0.67,1,0.56,1
167,8,11,1,53.89,91,46.14,59
167,9,11,14,55.11,93,44.77,89
167,10,11,7,1.28,2,1.15,2
167,11,11,9,3.93,7,3.5,5
167,12,11,10,19.82,34,17.81,21
167,13,6,8,92.39,93,82.64,61
167,14,6,3,16.95,17,14.19,12
167,15,6,12,84.43,85,68.58,79
167,16,9,13,41.83,87,49.27,48
167,17,9,16,47.25,98,56.98,94
167,18,9,2,12.33,26,14.68,19
167,19,9,4,25.09,52,31.41,44
167,20,11,2,59.44,35,51.6,30
167,21,11,4,28.65,11,24.19,9
167,22,11,8,89.58,35,72.66,30
167,23,11,4,48.41,19,43.45,17
167,24,11,17,243.51,96,217.14,65
167,25,11,20,59.89,81,48.63,69
167,26,11,7,22.18,30,19.94,28
167,27,11,1,71.88,98,60.15,64
167,28,11,10,13.31,15,11.48,11
167,29,11,6,2.56,3,2.07,2
167,30,11,13,48.91,55,40.2,54
167,31,11,15,65.23,74,52.32,62
167,32,11,10,63.43,72,55.03,56
167,33,6,4,135.2,91,116.31,49
167,34,6,20,73.66,50,64.9,42
167,35,6,14,122.34,82,104.77,73
167,36,9,17,1.9,3,2.25,2
167,37,9,7,17.97,25,22.78,20
167,38,9,10,26.92,37,32.1,33
167,39,9,19,28.38,39,35.91,31
167,40,11,18,247.28,98,213.07,50
167,41,11,5,81.19,21,66.89,14
167,42,11,9,295.5,78,257.62,69
167,43,11,2,4.14,1,3.64,1
167,44,11,14,223.76,59,182.3,56
167,45,11,14,64.26,58,56.96,42
167,46,11,11,52.11,47,43.6,26
167,47,11,18,82.55,75,70.64,67
167,48,11,15,79.63,60,71.56,54
167,49,11,19,49.55,37,42.67,32
167,50,11,15,113.44,85,92.4,46
167,51,11,10,57.22,43,47.76,39
167,52,11,14,5.37,4,4.82,4
167,53,6,3,11.17,5,9,4
167,54,6,5,32.43,15,26.56,14
167,55,6,9,105.57,47,91.62,28
167,56,9,9,81.19,75,99.41,72
167,57,9,20,39.6,36,46.68,32
167,58,9,14,60.98,56,73.37,50
167,59,9,2,102.05,94,124.1,90
167,60,11,18,314.16,83,252.62,80
168,1,11,10,159.72,95,132.13,55
168,2,11,17,28.19,17,24.51,14
168,3,11,8,72.47,43,59.77,42
168,4,11,8,156.72,93,127.53,79
168,5,11,13,42.32,86,37.44,50
168,6,11,10,18.28,37,15.32,28
168,7,11,1,2.28,5,1.91,3
168,8,11,11,50.89,86,40.92,67
168,9,11,3,1.22,2,1.08,2
168,10,11,1,30.44,52,25.42,40
168,11,11,12,42.78,73,34.49,52
168,12,11,20,56.89,96,46.72,81
168,13,6,9,0.3,0,0.26,0
168,14,6,12,27.23,28,24.26,23
168,15,6,1,92.74,94,79.1,86
168,16,10,19,28.48,69,40.24,34
168,17,10,7,15.49,37,22.86,30
168,18,10,20,24.71,60,34.44,41
168,19,10,3,9.74,24,14.15,24
168,20,11,18,85.54,51,75.33,50
168,21,11,16,62.69,25,54.42,14
168,22,11,20,153.33,60,136.26,53
168,23,11,5,173.28,68,154.58,48
168,24,11,1,205.47,81,177.16,67
168,25,11,8,38.36,52,34.03,27
168,26,11,10,34.86,47,31.03,24
168,27,11,17,60.31,82,51.18,80
168,28,11,17,68.7,78,60.91,51
168,29,11,7,52.02,59,41.68,32
168,30,11,9,87.87,99,78.21,55
168,31,11,7,51.91,59,44.82,53
168,32,11,6,8.54,10,6.86,9
168,33,6,10,131.49,89,112.03,52
168,34,6,12,25.04,17,20.45,16
168,35,6,12,133.68,90,109.93,48
168,36,10,20,9.5,15,13.77,10
168,37,10,16,18.83,30,25.17,30
168,38,10,14,45.95,74,62.92,62
168,39,10,20,60.76,98,83.17,67
168,40,11,15,146.37,58,124.35,44
168,41,11,6,32.41,9,28.95,8
168,42,11,15,378.16,99,340.32,53
168,43,11,17,220.93,58,182.4,58
168,44,11,3,178.9,47,157.33,24
168,45,11,17,106.9,97,88.26,63
168,46,11,6,66.89,61,54.12,45
168,47,11,11,19.41,18,15.77,11
168,48,11,17,57.39,43,46.23,34
168,49,11,16,6.29,5,5.63,4
168,50,11,8,65.63,49,59.06,46
168,51,11,17,84.49,64,67.73,36
168,52,11,9,111.65,84,97.93,84
168,53,6,2,33.43,15,29.4,10
168,54,6,10,35.23,16,28.98,10
168,55,6,7,62.5,28,55.53,26
168,56,10,3,17.13,18,23.12,16
168,57,10,7,30.87,33,43.56,29
168,58,10,6,16.63,18,22.65,13
168,59,10,11,60.78,65,90.58,44
168,60,11,1,249.3,66,213.19,36
169,1,11,11,86.69,51,72.79,32
169,2,11,18,38.37,23,34.14,21
169,3,11,19,67.99,40,56.19,21
169,4,11,17,75,44,62.4,37
169,5,11,9,10.85,22,9.3,19
169,6,11,3,22.32,46,18.37,31
169,7,11,7,3.55,7,2.87,5
169,8,11,11,33,56,27.07,35
169,9,11,5,24.16,41,21.26,35
169,10,11,10,9.87,17,8.11,12
169,11,11,19,9.27,16,7.54,8
169,12,11,2,2.15,4,1.78,3
169,13,6,10,64.92,66,52.63,46
169,14,6,14,20.35,21,18.17,19
169,15,6,18,55.48,56,47.76,33
169,16,10,9,17.79,43,26.26,22
169,17,10,11,18.33,44,27.27,32
169,18,10,11,9.3,22,12.53,21
169,19,10,9,4.1,10,6.11,7
169,20,11,14,21.64,13,17.67,12
169,21,11,15,184.89,73,165.11,63
169,22,11,1,179.05,71,155.16,47
169,23,11,3,23.92,9,20.77,5
169,24,11,6,242.49,96,197.4,80
169,25,11,3,67.82,92,60.25,82
169,26,11,14,60.2,82,48.5,58
169,27,11,3,12.49,17,11,9
169,28,11,15,69.14,78,59.48,41
169,29,11,1,68.28,77,55.56,43
169,30,11,18,22.66,26,19.33,18
169,31,11,17,5.73,6,4.79,6
169,32,11,3,15.15,17,12.14,13
169,33,6,11,79.69,54,67.07,30
169,34,6,5,109.43,74,91.76,41
169,35,6,2,17.64,12,14.68,10
169,36,10,14,34.84,56,46.49,47
169,37,10,12,6.83,11,10.18,6
169,38,10,2,37.97,61,51.21,39
169,39,10,11,31.85,51,45.12,32
169,40,11,6,2.35,1,2.05,1
169,41,11,19,257.71,68,231.13,46
169,42,11,13,48.48,13,40.91,9
169,43,11,10,278.02,73,233.64,71
169,44,11,16,242.81,64,213.7,52
169,45,11,3,9.65,9,7.82,5
169,46,11,13,31.59,29,28.13,24
169,47,11,15,73.77,67,64.2,42
169,48,11,10,25.3,19,21.3,15
169,49,11,15,109.47,82,90.15,64
169,50,11,15,14.08,11,12.63,8
169,51,11,6,84.78,64,72.99,63
169,52,11,10,4.98,4,4.43,4
169,53,6,12,169.92,76,149.23,50
169,54,6,19,91.73,41,82,34
169,55,6,16,52.59,24,46.27,14
169,56,10,9,41.01,44,60.81,41
169,57,10,19,80.28,86,114.74,64
169,58,10,13,3.17,3,4.73,2
169,59,10,15,30.25,32,42.47,18
169,60,11,8,366.52,96,306.99,64
170,1,11,2,61.64,36,52.68,34
170,2,11,3,14.04,8,11.58,5
170,3,11,11,166.34,98,143.8,84
170,4,11,10,138.58,82,120.91,73
170,5,11,14,33.02,67,28.92,35
170,6,11,8,30.02,61,24.92,44
170,7,11,11,12.56,26,10.22,25
170,8,11,2,8.67,15,7.73,14
170,9,11,18,30.92,52,26.17,30
170,10,11,11,31.73,54,27.63,36
170,11,11,19,31.08,53,27.49,43
170,12,11,4,9.98,17,8.85,12
170,13,6,16,47.25,48,41.52,33
170,14,6,8,59.04,60,47.95,34
170,15,6,15,50.09,51,41.05,47
170,16,10,4,24.96,60,36.85,49
170,17,10,18,39.03,94,55.43,83
170,18,10,20,5.69,14,8.33,8
170,19,10,6,36.74,89,54.25,83
170,20,11,16,1.88,1,1.68,1
170,21,11,11,60.37,24,51.48,15
170,22,11,17,30.03,12,24.48,7
170,23,11,10,136.55,54,109.28,36
170,24,11,5,183.07,72,157.56,61
170,25,11,5,27.63,38,24.66,21
170,26,11,12,16.08,22,13.93,20
170,27,11,20,15.82,22,14.02,19
170,28,11,4,14.1,16,12.51,12
170,29,11,8,75.81,86,66.34,58
170,30,11,4,54.71,62,49.02,38
170,31,11,4,32,36,27.66,25
170,32,11,18,30.12,34,24.93,32
170,33,6,4,123.92,83,111.05,67
170,34,6,12,38.1,26,31.71,23
170,35,6,17,27.07,18,23.25,18
170,36,10,13,50.71,82,72.77,79
170,37,10,10,21.22,34,28.56,24
170,38,10,13,1.47,2,1.97,1
170,39,10,5,29.07,47,39.06,39
170,40,11,7,156.64,62,129.95,46
170,41,11,9,81.07,21,71.86,14
170,42,11,20,0.31,0,0.27,0
170,43,11,18,284.42,75,227.99,58
170,44,11,7,36.82,10,30.22,7
170,45,11,17,19.01,17,16.37,13
170,46,11,13,90.99,83,72.92,67
170,47,11,11,71.65,65,62.33,54
170,48,11,16,6.28,5,5.4,5
170,49,11,9,21.03,16,18.54,14
170,50,11,10,109.15,82,89.71,71
170,51,11,10,1.14,1,1.01,1
170,52,11,14,110.01,83,95.92,64
170,53,6,8,161.14,72,140.17,67
170,54,6,11,142.97,64,116.48,49
170,55,6,3,24.86,11,21.5,11
170,56,10,5,17.09,18,23.39,16
170,57,10,17,0.06,0,0.09,0
170,58,10,2,65.96,71,97.76,58
170,59,10,17,86.19,93,116.47,71
170,60,11,18,97.85,26,80.09,13
171,1,11,9,64.36,38,51.85,21
171,2,11,2,84.48,50,70.08,40
171,3,11,11,73.29,43,61.12,42
171,4,11,6,34.09,20,29.71,16
171,5,11,3,23.1,47,18.99,42
171,6,11,8,28.62,58,25.5,36
171,7,11,19,9.98,20,8.76,15
171,8,11,9,12.18,21,10.46,18
171,9,11,3,16.54,28,13.47,27
171,10,11,4,23.99,41,20.01,24
171,11,11,5,58,98,49.05,63
171,12,11,18,55.16,93,44.35,93
171,13,6,11,61.97,63,54.39,55
171,14,6,4,20.24,20,18.13,19
171,15,6,9,62.87,64,52.36,58
171,16,10,19,24.97,60,36.59,44
171,17,10,11,13.97,34,19.49,31
171,18,10,15,24.03,58,34.22,44
171,19,10,1,18.76,45,26.48,29
171,20,11,17,63.87,38,54.4,32
171,21,11,19,173.02,68,152.35,52
171,22,11,6,30.97,12,26.9,8
171,23,11,8,207.56,82,182.1,66
171,24,11,20,208.05,82,176.58,59
171,25,11,14,35.07,48,29.34,36
171,26,11,9,16.2,22,13.69,12
171,27,11,1,56.05,76,49.3,74
171,28,11,20,43.88,50,37.15,39
171,29,11,8,39.4,45,32.69,38
171,30,11,4,42.78,48,34.67,37
171,31,11,7,80.31,91,67.6,46
171,32,11,4,30.55,35,24.79,26
171,33,6,1,102.87,69,83.91,48
171,34,6,10,110.1,74,88.3,52
171,35,6,11,74.27,50,66.08,48
171,36,10,1,29.23,47,40.76,46
171,37,10,20,25.02,40,36.45,35
171,38,10,1,45.07,73,63.36,54
171,39,10,13,16.02,26,21.44,15
171,40,11,20,209.37,83,185.76,45
171,41,11,17,319.11,84,284.16,80
171,42,11,16,80.6,21,70.04,13
171,43,11,8,325.5,86,289.13,46
171,44,11,4,223.61,59,195.38,47
171,45,11,12,52.38,48,43.54,47
171,46,11,15,88.8,81,78.5,62
171,47,11,14,94.1,85,84.04,79
171,48,11,20,118.14,89,101.65,78
171,49,11,19,4.07,3,3.37,2
171,50,11,6,54.23,41,43.7,38
171,51,11,11,109.36,82,97,56
171,52,11,6,124.81,94,107.6,50
171,53,6,16,17.57,8,14.11,6
171,54,6,18,147.99,66,131.56,44
171,55,6,4,88.81,40,72.79,38
171,56,10,19,25.81,28,38.49,27
171,57,10,6,7.21,8,10.46,8
171,58,10,18,43.6,47,64.66,34
171,59,10,6,75.73,81,113.21,63
171,60,11,18,238.77,63,201.26,52
172,1,11,3,44.72,26,36.4,14
172,2,11,1,14.04,8,11.99,7
172,3,11,13,115.7,68,95.22,35
172,4,11,18,12.95,8,10.97,6
